review_text,review_rating,author_id,author_name,author_photo,author_app_version,review_timestamp,review_datetime_utc,review_likes,app_developer_reply,app_developer_reply_timestamp,app_developer_reply_datetime_utc
"This game is really fun, but the ads are really anoying sometimes,i also hope there will be a feature were players can battle theire friends etc",4,108914213565877972302,WMP Watch me play,https://play-lh.googleusercontent.com/a-/ACNPEu-JLQAoQ4JEGpBIiAM5_ItNJUA5o8WsAd9DBTKL,1.1,1662034767,2022-09-01T12:19:27.000Z,1,,,
"Fun idea but the game is too simple, no skill required. Ads mid game are unacceptable. Not worth your time.",1,105125717415231345591,Chris Milne,https://play-lh.googleusercontent.com/a-/ACNPEu8krqhppD4g4lx6RtHy-RmQ2YgZqcmrOxUUGfNC,1.1,1662291441,2022-09-04T11:37:21.000Z,1,,,
"It could have had 5 stars if there were not that many adds. You will have adds interrupting you even while playing more than once. Also be aware, you will have adds breaking the game so you will have to close and open the app to keep playing, mentioning you will have to see an add when starting and finishing the game, as well as when opening the app...🤯 A very good and entertaining game. For real.😔 But, there are too many adds! 😵",2,108379764571285141030,Adrian Arrieta,https://play-lh.googleusercontent.com/a/ALm5wu1AnBf4lyy60vUZyUcpN21O-8EwhDzYhz8qcgxx=mo,0.6.2,1656052546,2022-06-24T06:35:46.000Z,69,,,
"At starting it is fun but after 4-5 matches, ads of 20-25 secs (also you can't skip them) pop up every 15 secs, literally, i am not joking, also ads pop up during matches. Also you can't use this app without internet. I know you need money but this is too much. Download only if you want to burst your head because of anger. 👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻",1,118013933366358520826,Tirth Ghosh,https://play-lh.googleusercontent.com/a-/ACNPEu_iiDV8KVASsGm9MoSjaFmvl0-Pej86sgWi7xjm,1.1,1662312438,2022-09-04T17:27:18.000Z,11,,,
"Very good game. The reason why i am giving it onlu one star is because there are just a lot of adds.After i throw one ball in the hoop,an add come's and it takes an entirnity for the add's to end. game is good.Just make the game harder and make it 10 scores.ADD new map amd please make PvP and friend mode",1,106383174143580973484,AMONG US GAMING,https://play-lh.googleusercontent.com/a-/ACNPEu-rNOGYXJdDkFUhIXV2EyPCIzgbAHPMDFyHRDKawg,0.7,1657453126,2022-07-10T11:38:46.000Z,5,,,
Very fun game but it's like an ad generator like playing 10 seconds and watching an ad for a minute please make less ads and maybe I will change my mind about the stars,2,114622650072207012206,shilpa satish,https://play-lh.googleusercontent.com/a/ALm5wu0ih5PIY56k1B614UZydWzJRGr1C4PxP7Fdskbk=mo,1.1,1662301889,2022-09-04T14:31:29.000Z,0,,,
"Very fun and addicting, characters are cute! bit too many ads tho, other than that, its an amazing game!",5,118190252908570471412,Psycho,https://play-lh.googleusercontent.com/a-/ACNPEu_w6T6WpPaHF6mlilhqnP_U_NbhLxW3AfH2ii5CKg,1.1.0.2,1663301338,2022-09-16T04:08:58.000Z,2,,,
It WAS SUPER GOOOOOD but the ads really ruined it please just make the ads at least pop up if we beat like 5 levels don't make it pop up mid game plz,2,117667304786710805962,Cely Pavia,https://play-lh.googleusercontent.com/a/ALm5wu3F4LVQOOq-5L0dY9eFvkLfZq4RZcohxtloaIcr=mo,1.1.0.2,1662615095,2022-09-08T05:31:35.000Z,0,,,
I love the game and consept but can you please consider not giving adds in the middle of the game I know you need to make money and you need food and rent so I know you need ads but please make it less never mind my words I got 3adds in 1 level in the same min,1,113454591141778272434,Russell Sevillano,https://play-lh.googleusercontent.com/a-/ACNPEu9uuavRYzD7nayr8JwRafmH8CQfYEEMoloGfvCN,1.1.0.2,1662882332,2022-09-11T07:45:32.000Z,1,,,
Would be a good game however there are way to many adds to enjoy it you get at least 3 adds per game you play it's not worth the time and the only way to stop them is to pay can't even turn internet off to have no adds quite annoying,1,115675753358603871493,The Grinch,https://play-lh.googleusercontent.com/a/ALm5wu1fod3t1eJ4I0qg0x4YZW168QNTdb0OvTzkFyE=mo,1.0,1660840478,2022-08-18T16:34:38.000Z,2,,,
"Its fun! I would say less adds! I like how when you start your faced with newer players, but as you get better, it gets harder! Great game, 4.5\5.0! I think many people should play this! Love it.",4,114414102536838766327,Karmic,https://play-lh.googleusercontent.com/a-/ACNPEu9BVF3MMa2ZKGDSriXHBdkxUX7yz3QgQ7sz1NIS0w,0.7,1656967988,2022-07-04T20:53:08.000Z,5,,,
well it is a good game but I scored the last goal but strangely it did not count and could you please call the opponent an mpc because at first I thought it was 2 player then I asked if she would play with me and she said yes so I got the 2nd level and it was not!🤬,1,102322758400606015385,Matthew Baugh,https://play-lh.googleusercontent.com/a/ALm5wu11_U2UN0enMViI1w9I6N0xQ23ZFw1MeFAhZDQx=mo,1.0,1661246928,2022-08-23T09:28:48.000Z,0,,,
it's a good game.. but there's ads everytime even in the middle of a match and this need to be play online and I was trying to find some offline games and I thought this would be an offline game but apparently not...,2,114432548694666369115,Velo,https://play-lh.googleusercontent.com/a-/ACNPEu9NyZ4lq7KKTJa-dax_Q-Nx9i1XsjhogKJcbioHwA,1.0,1660803426,2022-08-18T06:17:06.000Z,0,,,
"Great game, little easy. But there is adds to enter a game, during the game, and after the game. It might as well be add simulator",2,107975249474954908444,Matthew Fleming,https://play-lh.googleusercontent.com/a-/ACNPEu-ERcKKURguHgS1sQf28hCve3sawY3qRPOdFQQ6pQ,0.8,1658530786,2022-07-22T22:59:46.000Z,0,,,
Don't play this game because of too much ads I watched 100+ ads after the game start and after the level over😫😡😠 or when you start the level you have 1 to 2 ads most useless game I ever played,1,109723835089967261927,Chanda Gupta,https://play-lh.googleusercontent.com/a-/ACNPEu_kuyj-zZBCcqxDVpepLv1BkjGwLxg9e6cTudFi2w,1.1.0.2,1663084663,2022-09-13T15:57:43.000Z,0,,,
"This is a very fun game. But it's way too easy. I can score 3 goals before the AI even scores one. Which is why I want to help make a challenge for the game if you wanna collaborate. My ideas for the challenge I wanna make are - if the AI scores one, you lose. - if the AI hits you with the ball, you lose. - if you don't beat it in 20 seconds, you lose. And you win 150 coins if you beat it. + You can only play it once an hour or an ad to skip that hour. Please consider adding this.",5,113141953003254568847,Matthew Bronk,https://play-lh.googleusercontent.com/a-/ACNPEu-ZbK73f7olF6Zfh1CBm0lnlp5zZVZoEzkMjFgg1Ec,0.6.2,1655896415,2022-06-22T11:13:35.000Z,454,,,
"It's an entertaining game, however due to multiple ADS coming up after every few seconds, I am giving u guys only 2 stars instead of 5",2,108931636485809054909,irfan ansari,https://play-lh.googleusercontent.com/a-/ACNPEu_4hx97WbRjBl7W7-hTr7gtYAs_qrOQ4vh-B1ElGwU,1.1,1662215164,2022-09-03T14:26:04.000Z,0,,,
Best game ever! But not for long beacuse the freavking ads😒🙄 this will irritate me so much i wish the ads will remove or not caompleat a task for no ads i wish btw my fav game 😘,1,111759314239372645745,Harpreet Kaur,https://play-lh.googleusercontent.com/a/ALm5wu13ahQW2VJWZNSjB-v4tgEeNZdHe3gnYvzO4dTCvoY=mo,1.1.0.2,1663075128,2022-09-13T13:18:48.000Z,0,,,
"You earn coins... But can't use them. There is no shop or charecter customization. You get cosmetics such as balls, characters, possibly colors, and ball trails by opening gifts, but they auto equip, so you can't choose what you wear.( Btw gifts cost ads to open) I suggest an item shop, upgrades, and maybe abilities to spend coins on. Definitely need an inventory to chose out of your cosmetics what to wear. The gameplay is amazing but there is really no goal other than useless coins and gift ads",1,117164860963006872793,Garen Burdick,https://play-lh.googleusercontent.com/a-/ACNPEu8GiIEIg3SJqDB7bpa4ns2W9CfRXWmZ-f-pQUal,0.6.2,1656203163,2022-06-26T00:26:03.000Z,50,,,
"Okay enough gameplay. Ads are way too frequent and are longer than actual playtime. I get ads in the MIDDLE of matches. Marches take maybe 5-10 seconds and you get two 5-10 second ads within that time, usually those stupid ""double ads"" where you have to wait 5 seconds and then wait a few more seconds. This game also lacks much content. It is pretty obviously an ad farm.",2,109512370245995420564,Alex Board,https://play-lh.googleusercontent.com/a/ALm5wu2sOvnNc0E8QPBH0EGDBQWq4offR3omQXEnv5SN=mo,0.6.2,1656002647,2022-06-23T16:44:07.000Z,6,,,
pretty good game... but SO MANY ADS they should also add multiplayer and online players with more maps and the OPTION to change your character and ball and trail but again... SO MANY ADS. its so tiring that im quickly convincing myself to delete it. FIX THE ADS😤😤😤😤😤 edit: its so bad that i just deleted it😁,1,109444627265425274286,Niko Kiroga,https://play-lh.googleusercontent.com/a-/ACNPEu9lPbqWKS2zy5I-vOamIhC_YAWRoS2lFVipTBiL,0.6.2,1656101436,2022-06-24T20:10:36.000Z,18,,,
Thos is a super fun game and nice to play when your bored but the problem with it is the ads. You cant go through 1 level without around 2 ads. The levels are pretty short too so thats alot for a short level.,3,108883884023167155940,Werdo_Noodles,https://play-lh.googleusercontent.com/a-/ACNPEu9ASJhnDeTp81RgyJenEQGUs86_iIc0GXGgm7J81g,0.6.2,1658003886,2022-07-16T20:38:06.000Z,3,,,
Disgraceful creators should be ashamed! Game itself is ok and fairly fun but nvr is it ok to have 3 ads in between rounds and it is never ever ever ok to have the games stopped mid game for an ad. I would avoid this game at all cost until they treat the players with some respect all they care about is their bank balances they give coins every round and i haven't seen anywhere to use them so before u have 3 ads to get bonus coins theres 2 ads u need to suffer before the 3 and cant be spent!!!!,1,112819111564717919386,Logan Etherson,https://play-lh.googleusercontent.com/a/ALm5wu0MwRKKyeo38sVtIT_yFzmX_iiL8u7uwt63wGMP=mo,0.6.2,1656316974,2022-06-27T08:02:54.000Z,10,,,
"cool little game, all games have adds that's how the creator of the games makes money with the adds. the arrow is spot on!!",5,108680936096716901358,Billy Hudson,https://play-lh.googleusercontent.com/a-/ACNPEu9fW7RZ_GhykG5dTSEAWOeMXxbL9PbB0nWQfTCU,1.1.0.2,1662781533,2022-09-10T03:45:33.000Z,1,,,
Its too wierd game ads are coming in middle of the game . Such a disgusting game i have ever seen i uninstall it after playing 1 game very bad game i suggest my friends to decrease the value of this game 🤮🤮🤮,1,110662220857454882703,Shaikh Farhan,https://play-lh.googleusercontent.com/a/ALm5wu2A9HDc9rARYXu9owTndxuGu74Teglm3hpd42h_4A=mo,1.1.0.2,1662834125,2022-09-10T18:22:05.000Z,0,,,
"Ads in between game rounds. Imfact i want to give .5 star but option is not available, lucky creator's 🥱. Stop these ads between game fgs💀",1,115305422510754405024,Soumitra Sharma,https://play-lh.googleusercontent.com/a/ALm5wu165_1Km7oVtGIXxIxq5ZILjgKLO1oM1u60SQX-=mo,1.1.0.2,1663600793,2022-09-19T15:19:53.000Z,0,,,
"Even the game doesn't have ads because I turned off my Wi-Fi, still kinda boring. Level is repeating and repeating. Same obstacles. Will be uninstalling this.",1,105394997161278995938,Clark Andrews,https://play-lh.googleusercontent.com/a-/ACNPEu-vDjbMjFqgzVRoInIJ-8l-LEJ7tsgyGETzJ2Dd-A,1.0,1661146264,2022-08-22T05:31:04.000Z,0,,,
They are so obsessed with ads that they interrupt rounds to play them. Like you could literally be about to win and an SD would just pop up and stop the game,1,118355363136877388850,Derek Rukamp,https://play-lh.googleusercontent.com/a/ALm5wu1EL8gcarTOXCi-UjSmE6IPE0TCiocJd-Vz04qU=mo,1.1,1662305813,2022-09-04T15:36:53.000Z,0,,,
The game itself is cool! But sooooo many annoying ads! You must fix this! Just stop being toooo greedy.,1,114470810617344447574,Ideal Asif,https://play-lh.googleusercontent.com/a-/ACNPEu9SNnog-BmaJlIw-EL57GZvBIuGlS_Ho9la2qC6TQ,1.1.0.2,1662883945,2022-09-11T08:12:25.000Z,0,,,
"Love this game but many issues... I started a playing this game yesterday at school and some people wanted to get the game themselves, and I told them the game name, buy when they downloaded it on their Apple device, the game had a different concept entirely. How come IOS users get a cooler version of the game than I do?",3,100764912110506171938,Born_ Confuzed,https://play-lh.googleusercontent.com/a-/ACNPEu_VhAbvgJMoUDVY3e7RPVy01YrdlhwkKg0MJ6O2iw,0.7,1663115889,2022-09-14T00:38:09.000Z,0,,,
"The fact that it shoves with with like 15 adds a match is like torture.I really hate this game,if the developers didn't shove us with adds then it could be a fine game.",1,111270874639426636232,Austin S,https://play-lh.googleusercontent.com/a/ALm5wu3Ne3WBmYkV63xgxxfz2fMPDxaoDJMabPyjAn66=mo,1.1.0.2,1663050368,2022-09-13T06:26:08.000Z,0,,,
"What's the use of coins? Btw, this would be a very very very great and amazing app if we can play with our friends. I'll be glad to pay for no ads(if it's $1) so we can play nonstop with our friends. With customization of the points needed to win, of course. This has a lot of potential.",3,104389257539042581279,Smurf Account,https://play-lh.googleusercontent.com/a/ALm5wu3Clx-m31wRWMWPdCddUsKzVLiV1qha64bfB6Yx=mo,0.6.2,1656824512,2022-07-03T05:01:52.000Z,4,,,
Well the game is fun but the thing is the Ads always pooping up while playing at least u can pop it up after we play but it's pops up anytime it's want so that I gave 1 star I could have give 5/4 but cause of the ads I gave star,1,108958916945197070449,James Thangmuan,https://play-lh.googleusercontent.com/a-/ACNPEu_gJe6dSeasw5jokzvw5t4ANb2AA_A9sqqHs4bw,1.0,1661740990,2022-08-29T02:43:10.000Z,1,,,
WAAAAAY to many adds and normally you could just turn the wifi off but nope I don't really even think I'm playing online and I still gotta be on the internet like come on bro just let me play the game without an add every 10 seconds and I WISH that was a over eggaderation this is highly annoying down size on the ads please,1,117075965583373081584,Ivan Jordan,https://play-lh.googleusercontent.com/a-/ACNPEu9ll4_TfcFwv2x5NtloifWJId3ho9Uvq238kD79,1.0,1661790872,2022-08-29T16:34:32.000Z,0,,,
This is an amazing game low ratings because of the ads its ok if it 1 ad at the end of a game but instead it bombards you with ads sometimes even 3 ads in a row so fix the ads or 1 star for ever,1,104410084825093131279,Dodge Gaming,https://play-lh.googleusercontent.com/a-/ACNPEu8F0EIANfGAJJ1aX5qBgzxEH2Bc8JnS_PmhevAa,1.0,1661865384,2022-08-30T13:16:24.000Z,0,,,
Fun mechanics but there are ads in the middle and after each game so it's pretty unplayable.,1,105359939965027642435,Sourdough Sama,https://play-lh.googleusercontent.com/a-/ACNPEu_xSpw_yOvSLok2FYMLT3MQ3CUmJx3puSREQeUCWg,1.0,1661679358,2022-08-28T09:35:58.000Z,0,,,
"Simple concept and I didn't once see the AI actually score a basket, over a dozen games. Then the adverts overwhelmed me and here is your review.",1,108973048395700202983,Cereal Spiller,https://play-lh.googleusercontent.com/a-/ACNPEu9R_p5ijkeQPmg_XWpV8Cas0oK5pnJRiWAUGFNV,0.8,1658401929,2022-07-21T11:12:09.000Z,0,,,
"the concept is great , the controls are fun but the game play is trash. the computer can't figure out what took me 3 times playing to figure out. the adds even show up in the middle of a game.",2,103503093062444525739,Rush,https://play-lh.googleusercontent.com/a-/ACNPEu_WyKD0kHLYo3OJVBtvKu8gN5yuVeQR2phjl4miKFk,0.6.2,1656578306,2022-06-30T08:38:26.000Z,9,,,
The game is pretty good but the ad which is way too much add to actually play the game even when I'm trying to like score there is still ads so if you remove the ads so that there are less I feel like the game would be really good without the ads,2,100137937499462209266,deyo maks,https://play-lh.googleusercontent.com/a/ALm5wu1rLizg2sSiSYMIDnISeJW4vbgA8YVys-6UcJby=mo,1.0,1660647299,2022-08-16T10:54:59.000Z,0,,,
"The game concept is great but the game is unplayable because of the ads, I would say it's not worth the download",1,117998416051760476165,Gabriel Pop,https://play-lh.googleusercontent.com/a-/ACNPEu_yRquLZZ9oZxB3AYfCtIrn00M-SmDbeI4oErgD,1.1.0.2,1663309913,2022-09-16T06:31:53.000Z,0,,,
I love this game but because everyone is saying that it has ads I have to do some steps to not have ads so if you can play it offline and no ads it would be the best game,3,109289929705849176733,Stedgedo,https://play-lh.googleusercontent.com/a-/ACNPEu8OuqjRVw3Qg31zwuD7QIwTMX_OxtegmpvgluBdww,1.0,1661944735,2022-08-31T11:18:55.000Z,0,,,
The game is good but there is lots of add and adds pop in mid game and you can't play without internet Bcz of adds this the worst game of my life,1,115559105123544217772,SACHIN PRADHAN,https://play-lh.googleusercontent.com/a-/ACNPEu_aCVWXgk16L5rI18gVLfal-iDVQ4mGuP7HYi95Lg,1.1.0.2,1662666429,2022-09-08T19:47:09.000Z,0,,,
This game is doodoo tooooooooo many ads! I can't finish a single game because it always pops up when I'm about to win you can't back out either to get rid of them your stuck them and its almost impossible to play the game,1,117056268065461598102,Isaac Tenderholt,https://play-lh.googleusercontent.com/a/ALm5wu3Y78FTKVxWIE5X-2rSlV3Ii78F8trbLjCTnzEp=mo,0.7,1657676945,2022-07-13T01:49:05.000Z,1,,,
"one of the best game in order to rejuvenate myself along with reduce my anxiety. i mean, it works as a stress buster for me 🥳🥳",5,109457602110867015828,ram kishan,https://play-lh.googleusercontent.com/a/ALm5wu1CRzM91u3qoEQ4kNKRC009K-WY76hIfjM1p6pS=mo,1.1.0.2,1662658782,2022-09-08T17:39:42.000Z,1,,,
The game is good but the ads ruined it. Turning off wifi doesn't even work. Is this how you make games? What a cheap a$$ creator 😂😂😂 he wants the players to purchase the no ads by giving us a sh1et ton of furcking ads,1,104182857131039050934,W i t h e r,https://play-lh.googleusercontent.com/a-/ACNPEu_TJS2g2cTgC8y1A6v-qTVyc5b8Z1QKDMTkdEg1BQ,1.0,1661347831,2022-08-24T13:30:31.000Z,0,,,
Honestly just so much fun only thing that's annoying is all the ads. When I'm in a match it gives me an ad and is annoying but it's still a really awesome game.,5,117437064824500582925,Samuel McDonald,https://play-lh.googleusercontent.com/a-/ACNPEu-4-cHMVBP-zzM-fM8C08tZgi7vimuML74IBuAW,1.0,1661020251,2022-08-20T18:30:51.000Z,5,,,
"The game is very good and entertaining. i would give it a 4 star but all of the functions and things you can do, like make the other player ragdoll, teleport to the ball, and make new strategies to beat the game is just very fun. 5 star game.",5,103989923129445692125,Mikiah Atwal,https://play-lh.googleusercontent.com/a-/ACNPEu_5a0PyQE-Q-i1MewkZKK6YyrI8j3icR2PKVhXE,0.7,1657255947,2022-07-08T04:52:27.000Z,4,,,
"Best game I've ever played, currently sobbing with tears of pride at mankind's greatest use of technology. truly a masterpiece, I swoon for this pinnacle of gaming. I have played non stop for the past 4 days, I have no regrets.",5,101228961502637149740,Hayden,https://play-lh.googleusercontent.com/a-/ACNPEu8QgmA4JKMZSBasPzyMJ2ZErZ7PVKncs6Du2svk,0.9,1659758114,2022-08-06T03:55:14.000Z,1,,,
"In this game you play my favourite US President, MJ (not the singer), and be dunking on them stinky haters. The gameplay is good but there are less adds in a telephone booth then in this application. I hate it. 10/10",2,103116351636548280675,Me,https://play-lh.googleusercontent.com/a/ALm5wu3PdxdC287ZPcf8DwNx9YIZmdEj0OLPIv7nw2-1hg=mo,0.9,1658763627,2022-07-25T15:40:27.000Z,0,,,
"It game too good, and it's game full offline. There have no ads without internet source on, just off your internet and enjoy the game, the review for the all game players. The is information about the games. I hopefully you can use this trick 👍🏻",5,107490748653136440948,Sarbjit Arts,https://play-lh.googleusercontent.com/a-/ACNPEu-dlPTVmEn17FrBe9o2jd3wnfPERPEjB1-0Zww6,0.9,1660224213,2022-08-11T13:23:33.000Z,1,,,
"Honestly, it's a really good game and plus people can play offline. The game is awesome in my opinion and I like how the structure of the game is not hard so I don't have to grind to much, but overall the game is great.",5,101810881487071133006,Anthony Hernandez,https://play-lh.googleusercontent.com/a-/ACNPEu_HyyDk2KstebwelyJPgc4NCFT8cDKbHT5IaWEoSA,0.7,1656552369,2022-06-30T01:26:09.000Z,5,,,
The other reviews say stuff but I'm pointing out the ads you say there are 3 people and a timer and the hoop teleports every score none of that is in the game It's also an easy game no challenge whatsoever bad game,1,111134764532633703845,jag atwal,https://play-lh.googleusercontent.com/a/ALm5wu0aurLbn4IetWsB014-3rBxp-3O-hliFUb9FBes=mo,0.9,1659984793,2022-08-08T18:53:13.000Z,0,,,
This game is fun and I love it also about the teleport thing I sometimes lose track of my character but all that matters is that it is great also there are not as much ads or probably it doesn't have any,5,107158949860723202354,Alejandro Andrés Becerra Peñaloza,https://play-lh.googleusercontent.com/a/ALm5wu1NaUUuE-iMlHccfCSACdXiBlFeHAjN12sOInLH=mo,0.7,1656641891,2022-07-01T02:18:11.000Z,4,,,
Too many ads like the ad rate is insane and the levels are the same over and over again the coins are useless and if you get a gift you have to WATCH A AD LIKE IF IT ISENT ENOUGH ALREADY DONT DOWNLOAD IT ITS HORRIBLE,2,111195249409037139809,Marc Siu,https://play-lh.googleusercontent.com/a-/ACNPEu9csOaK4KGRUVok-6qVxD3V8eBPPdPOA6Kkqj3tsA,0.7,1656746231,2022-07-02T07:17:11.000Z,0,,,
The game is fun the ads are cancer it's just not worth download or keeping I wouldnt even pay to remove the ads I think the game developers just don't deserve it. It's just so cheeky and annoying getting 3 ads mid game like really now?,2,101961356029895025782,Umer Khan,https://play-lh.googleusercontent.com/a-/ACNPEu9B5GdwIsN2sXRgKqDt5Cp1ZWqNJQFpPslHzia3,1.0,1660733289,2022-08-17T10:48:09.000Z,0,,,
I could of won twice but a ad played so I couldn't get the shot and makes a disadvantage for me. Game is good just way too many ads,3,113087825242481145219,zingyrumble5174,https://play-lh.googleusercontent.com/a/ALm5wu1SeGy0cpI5_-MJCK_Fu3j2VO1ECL_qnecY9S-2=mo,0.9,1659529700,2022-08-03T12:28:20.000Z,0,,,
it's a nice game but u need to add a mode that let's you play alone or a mode that's unlimited time and u can score 50 not just 3 or you can add both that my opinion for what you should add to this game,4,107587697974675718184,Selim Kersh,https://play-lh.googleusercontent.com/a-/ACNPEu9I0Me9t2X_vECNXFBB7NVDvQEhArqcw_tJ9gpTJw,0.7,1657122210,2022-07-06T15:43:30.000Z,0,,,
I really love this game I play this game all the time but the only thing is that this game needs sound effects or like music. Everytime I play this game sometimes I get bored because theres no music. But this game is the best🤩,4,116435596057706354657,Abdalla Bukari,https://play-lh.googleusercontent.com/a-/ACNPEu_xVs5tbyTdzicZFpsDDGzL9vBHlL3UAabG4w1wdg,0.7,1657248643,2022-07-08T02:50:43.000Z,0,,,
"Too many ads. Like one every 15 seconds. It's ridiculous. Mid game ads, post game ads, pregame ads, feels like I'm watching sportsnet in mid 2010's.",1,101660230318929329623,Alexey Burlakov,https://play-lh.googleusercontent.com/a-/ACNPEu9b1OjcJqoEIKoQC9HLj3B431Hrn0PG3PMrgQZLmQ,0.7,1656525499,2022-06-29T17:58:19.000Z,1,,,
"Very addictive but the problem is too much ads blocking the screen, overall it's good, keep up the good work!",5,116919080544251983062,Bryan Ho,https://play-lh.googleusercontent.com/a-/ACNPEu-z2-3wE9YKk70JgaR5pvnJexizY3ADFEOKMY6x4A,0.7,1657516664,2022-07-11T05:17:44.000Z,2,,,
"Fun game, and very innovative game play. I didn't get a single Ad, so my experience was really good, but I can understand it might be different for others.",4,115614679073395669664,Fox ­,https://play-lh.googleusercontent.com/a-/ACNPEu82rzLa6IKrFLQ2lQUf2il9AGFngx4BnH-UQrP6zg,0.7,1656979728,2022-07-05T00:08:48.000Z,3,,,
Too many ads I get the after or in the middle of each level if you remove them or make them few ads I will give you five stars and the ads are also very long but other than that I like this game,3,103161431758048677317,Aarav Agarwal,https://play-lh.googleusercontent.com/a/ALm5wu2cvD-1zJL-0NE_UQrZJn25T_YwYd9L8pdvb2oD=mo,0.7,1656925712,2022-07-04T09:08:32.000Z,1,,,
"Had an ad pop up during game after I made my 2nd shot. Any ad during game play is an instant 1 star review. I don't care afterwards, but never during.",1,114672411851534371619,Randy Dudley,https://play-lh.googleusercontent.com/a/ALm5wu3t1aSqiffFEM790x9bJ3-tQBpWfWnUbRZH7ECv=mo,0.7,1657187685,2022-07-07T09:54:45.000Z,0,,,
"Game is awsome but management wants to earn revenue through ads in single game play there were 2 ads back 2 back ...thats why rating is one .. this is the reason why games like cod , pubg , free fire are on top ...i wish i could give u even worst rating than this ...",1,112295299310550519978,krishna gavhane,https://play-lh.googleusercontent.com/a-/ACNPEu-q1odnJqtfk_7XB43JTJt73V8zT4vudO9LQLMO,0.9,1659113033,2022-07-29T16:43:53.000Z,0,,,
"There are a lot of advertisements, and the advertisements are boring. If you watch an advertisement ten times in five minutes, get out!",1,108065861317010823548,Blient Jack,https://play-lh.googleusercontent.com/a/ALm5wu0OS6wcM51eInwmwdS0B8SUQbtwu6I1sSuxY_Ne=mo,0.7,1657449244,2022-07-10T10:34:04.000Z,0,,,
The ads ruins the game. Are you guys serious with ads in between the games. If this goes on no one ganna play this game. I'm uninstalling this game right now.,1,111840192176838129961,sagun Budhathoki,https://play-lh.googleusercontent.com/a-/ACNPEu-3QV0VavhGAgSDemUY-6vGg2QMxSHXrCDz6uMEDA,0.9,1659635746,2022-08-04T17:55:46.000Z,0,,,
"I like this game a lot but there are too much ads, most of the time there is a ad in the middle of the match, I would of given it a 5 star if there wasn't that much ads",4,106139846597570018168,Livy Babs,https://play-lh.googleusercontent.com/a/ALm5wu2MSPeaI__7pEalms9Wj_pQcGm6sWBA-zKi7-l-=mo,0.7,1656663199,2022-07-01T08:13:19.000Z,0,,,
This game WILL be fun if it have no add in the middle of the game. Also it mostly crash and freeze. + I wanted to get a hat with a add deal after the.... Add i did not get my hat... PLEASE FIX YOUR GAME😒,1,113094244834956084296,D F Georges,https://play-lh.googleusercontent.com/a-/ACNPEu8Lw3nUKC3wtqiOHwuDywEneKjPaIRqnoeqUw9v,1.0,1660603818,2022-08-15T22:50:18.000Z,0,,,
It's good and if you are creative you can think of many challenges e.g. most/less points but you can improve by more maps and even online mode,3,103528366338631114641,Zebra Pro,https://play-lh.googleusercontent.com/a-/ACNPEu_P-9hko0xEDuc8gNGLZ4eHD8R47x6k5gES81c9aw,0.8,1658586076,2022-07-23T14:21:16.000Z,0,,,
"I will say this is a fun game and it has great potential, but there are so many problems like glitched and all the ads when these get fixed I will update my review",3,102261603198298880514,Josiah Borton monaghan,https://play-lh.googleusercontent.com/a/ALm5wu0At5OIiGbBN6uCFJo85BZZ27sNkFR8_eX8PYEE=mo,0.9,1659822945,2022-08-06T21:55:45.000Z,0,,,
The game is full of fun but there is one problem so much of add I am tired. Ine match one add one match one add. I am playing the match in between add summoned to much add. Plss fix this issue.,3,118107868107064594689,Deadshot Gaming,https://play-lh.googleusercontent.com/a/ALm5wu2yLpe3R8i2fLz9innq9jkt9yb2KenYv4rG5T9g=mo,1.0,1660550451,2022-08-15T08:00:51.000Z,0,,,
"too much ads ad infested boo! uninstall this game right now, the worst game I have ever played in my whole story of my life.",1,105659243214097209421,"ALHAMBRA, SHENRON J.",https://play-lh.googleusercontent.com/a-/ACNPEu8iJMDN_3H-3T1MfvCwoU51ee3AfIi3BwihBoCjVQ,1.1.0.2,1663586820,2022-09-19T11:27:00.000Z,0,,,
"Decent game, but the ads are just awful. I've been playing games for nearly 20 years and I've never written a review till now. It's so ******* annoying having to watch 3 ads per 10 second match. I need 10 seconds to finish a match and nearly a minute to start another (cause of the ads). It's just really sad... I uninstalled the game and I wouldn't recommend it to anyone. Wish I could give it less than 1 star",1,115555387417300897757,Steve Punke,https://play-lh.googleusercontent.com/a/ALm5wu0YEA7sQdBUxRADa6lg2EklSR3nICDBACYed1Vf=mo,,1662964303,2022-09-12T06:31:43.000Z,0,,,
I like it but it could do with less ads. I know that's how it makes money but they should change it to only one ad every two battles,5,107319339933554531577,Optical FaZe341,https://play-lh.googleusercontent.com/a-/ACNPEu_nBsxSkVfqBPX23EaxBHTOotRYt7u2ZFUEB6FgTQ,0.9,1659039368,2022-07-28T20:16:08.000Z,0,,,
